ID_VENTE|CD_PRODUIT|QTE_VENTE|PRIX_VENTE|PRIX_ACHAT
US-2015-CC12370140-42326|OFF-PA-6456|2|5.184|4.1472
ES-2014-PP1895545-41689|TEC-CO-4574|1|57.861|46.2888
ID-2012-CM12160118-40957|TEC-AC-5896|11|128.925|103.14
ES-2015-FA14230120-42123|FUR-FU-5720|3|35.3925|28.314
CA-2014-CC12370140-41783|OFF-PA-6588|6|5.184|4.1472
IN-2013-PC1900078-41416|OFF-ST-6065|6|29.088|23.2704
MX-2015-NR1855031-42166|TEC-AC-5866|2|22.128|17.7024
MX-2013-SE2011028-41550|TEC-MA-5001|2|10.326|8.2608
SG-2014-HF4995111-41979|OFF-AP-4507|2|362.06|289.648
CA-2014-CC12370140-41783|OFF-BI-3296|2|16.784|13.4272
ID-2014-SC20695144-41837|TEC-AC-4185|3|136.9149|109.53192
ID-2013-AB10015130-41636|TEC-CO-4576|5|127.824|102.2592
IZ-2015-BP115561-42108|OFF-AR-6120|4|11.184|8.9472
YM-2014-HF4995145-41888|TEC-PH-3144|1|91.96|73.568
CA-2015-CC12370140-42315|OFF-BI-6634|1|0.936|0.7488
CA-2013-CM12385140-41349|OFF-BI-4276|2|254.198|203.3584
US-2013-BF1117082-41370|FUR-CH-5411|2|66.78|53.424
IN-2015-GH1442558-42150|OFF-AP-4500|10|252.585|202.068
IN-2012-JW152207-41234|TEC-AC-4163|2|34.317|27.4536
CA-2015-CM12385140-42008|OFF-BI-4359|2|94.794|75.8352
ES-2015-EN1378045-42024|FUR-CH-4704|5|110.6|88.48
IN-2013-HF149957-41332|TEC-PH-5830|5|19.953|15.9624
ES-2012-CD1279045-41241|OFF-PA-4479|1|13.572|10.8576
IN-2015-JM1586558-42301|TEC-CO-3705|2|74.98008|59.984064
ES-2015-KM1666045-42256|TEC-PH-5832|8|58.698|46.9584
ES-2015-SC2068045-42348|OFF-LA-4528|4|5.088|4.0704
ES-2014-AO10810139-41846|TEC-MA-5538|5|15.12|12.096
CA-2015-CM12385140-42332|TEC-PH-6313|5|138.99|111.192
CA-2013-CM12385140-41531|OFF-ST-4273|1|89.83|71.864
CA-2013-CM12385140-41349|OFF-ST-5594|5|12.464|9.9712
ES-2013-OT18730139-41479|OFF-ST-6046|7|59.526|47.6208
CA-2015-CM12385140-42332|OFF-LA-3270|4|2.88|2.304
ID-2015-SR20425118-42235|TEC-PH-3793|2|53.064|42.4512
IT-2014-VM2168591-41711|FUR-BO-4859|3|51.102|40.8816
MX-2013-KD1649582-41552|TEC-PH-5271|3|52.428|41.9424
ES-2013-DP1316545-41513|TEC-MA-5573|6|52.98|42.384
ID-2015-KE164207-42059|OFF-EN-3671|5|10.8|8.64
US-2014-TB2117518-41814|TEC-AC-3398|4|11.112|8.8896
CA-2015-CM12385140-42008|OFF-AR-5166|6|2.432|1.9456
IN-2013-MP179657-41620|OFF-ST-4259|6|54.936|43.9488
MX-2015-RD1990036-42337|TEC-PH-5263|2|43.794|35.0352
MX-2012-TC21535101-41241|OFF-ST-6065|4|29.088|23.2704
AU-2015-CA19658-42242|OFF-AR-5933|10|43.794|35.0352
CA-2013-CM12385140-41349|OFF-AR-5324|3|2.78|2.224
ID-2015-KM16720102-42255|OFF-BI-2892|2|7.904|6.3232
MX-2014-MD1735018-41999|FUR-CH-5394|3|53.568|42.8544
ID-2014-AZ1075027-41796|TEC-AC-4166|7|45.84|36.672
ES-2012-PM1894045-41145|OFF-ST-5706|6|25.044|20.0352
US-2014-SW202755-41898|OFF-ST-6262|3|54.568|43.6544
MX-2013-AA1064536-41613|OFF-AR-3526|12|14.376|11.5008
IN-2015-KB16405102-42048|FUR-BO-5778|2|125.5338|100.42704
MX-2013-SB2029082-41634|OFF-ST-4293|4|30.4167|24.33336
ES-2014-JL15850139-41711|OFF-AR-3462|2|27.243|21.7944
CA-2015-CM12385140-42332|FUR-FU-3847|5|16.16|12.928
IN-2014-PF1916558-41961|TEC-PH-3151|4|112.131|89.7048
IN-2013-SO2033558-41403|OFF-ST-4257|2|54.924|43.9392
MX-2012-AS1024031-41254|TEC-CO-3589|4|104.772|83.8176
IN-2015-CC1222066-42224|OFF-BI-2884|8|12.192|9.7536
CA-2013-CM12385140-41349|OFF-AR-5698|1|2.192|1.7536
US-2013-RB1946536-41389|FUR-CH-4631|2|38.763|31.0104
MX-2015-RF1934526-42083|OFF-AR-5920|4|10.572|8.4576
ID-2014-CK122057-41915|FUR-BO-5746|2|137.088|109.6704
ID-2015-DB1355592-42026|FUR-FU-3048|5|47.736|38.1888
ES-2013-RA1928548-41473|TEC-PH-3134|1|62.3475|49.878
CA-2014-CS12400140-41770|TEC-PH-3824|5|495.992|396.7936
US-2014-RB19705101-41884|TEC-PH-3152|8|37.017|29.6136
US-2015-CS12400140-42102|FUR-TA-3562|2|188.065|150.452
MX-2013-RM1937551-41305|TEC-AC-5204|4|30.024|24.0192
MX-2014-MK1790531-41886|TEC-PH-3148|5|190.863|152.6904
ES-2013-KE1642091-41539|FUR-CH-5801|2|33.312|26.6496
ES-2013-LD168558-41387|TEC-AC-5866|4|22.128|17.7024
US-2015-CS12400140-42322|OFF-ST-5783|3|95.99|76.792
IN-2015-TT2107066-42288|FUR-CH-5807|3|125.955|100.764
IN-2014-CR126257-41928|FUR-FU-3932|3|17.58|14.064
ES-2013-JO1514545-41359|OFF-AR-3495|3|4.776|3.8208
ES-2012-RP1985548-40920|TEC-MA-4207|5|104.412|83.5296
MX-2014-MG1814539-41787|OFF-BI-3712|3|8.478|6.7824
MX-2013-DE1325551-41370|FUR-FU-3953|3|45.468|36.3744
MX-2013-SD2048531-41569|TEC-PH-3800|6|139.212|111.3696
IN-2012-DF1313566-40965|OFF-SU-4979|12|13.23|10.584
IZ-2013-JP546061-41444|TEC-PH-5350|2|55.74|44.592
MX-2014-TB2117531-41814|FUR-BO-5799|6|44.532|35.6256
TU-2013-BD1770134-41450|TEC-PH-5353|3|40.95|32.76
MX-2013-AC1061582-41563|FUR-TA-3759|3|89.124|71.2992
ES-2014-GZ1454545-41907|FUR-CH-4522|3|37.245|29.796
US-2015-CS12400140-42102|TEC-AC-5150|2|205.992|164.7936
EG-2015-GM469538-42110|OFF-ST-6033|5|38.664|30.9312
ID-2014-LD170057-41772|FUR-CH-5752|8|19.776|15.8208
US-2013-CS12400140-41549|OFF-ST-4089|2|15.448|12.3584
US-2015-CS12400140-42102|FUR-FU-6240|4|107.53|86.024
MX-2015-MB1808531-42286|OFF-SU-4135|3|11.544|9.2352
US-2015-CS12400140-42102|FUR-TA-3620|1|212.6|170.08
CA-2012-CS12400140-41177|OFF-ST-3981|9|124.048|99.2384
CA-2015-CS12400140-42263|FUR-TA-3562|14|188.065|150.452
US-2015-DL1331555-42329|TEC-PH-3805|3|260.592|208.4736
ES-2015-BE1145545-42366|OFF-AP-4721|14|39.168|31.3344
CA-2014-CS12400140-41949|OFF-BI-3731|2|5.824|4.6592
CA-2015-CS12400140-42367|OFF-BI-6401|2|1.036|0.8288
ID-2015-TS2137097-42300|OFF-ST-6059|1|14.688|11.7504
CA-2015-CS12400140-42253|OFF-AR-5312|3|2.224|1.7792
CG-2014-MR754533-41650|OFF-ST-5700|5|116.391|93.1128
RS-2014-MS7980108-41816|FUR-TA-3418|5|198.396|158.7168
ID-2013-TS21160102-41465|TEC-AC-3391|5|69.012|55.2096
ID-2012-TB2117559-41132|TEC-PH-5353|7|40.95|32.76
ES-2015-RM1937548-42252|OFF-ST-5708|1|32.64|26.112
ES-2015-TH21550139-42294|OFF-SU-4974|1|13.86|11.088
MX-2015-RH1955536-42213|OFF-BI-3189|1|11.292|9.0336
US-2013-EM1396082-41466|TEC-PH-5350|5|55.74|44.592
MX-2012-BD1160518-41157|TEC-CO-5996|2|67.2152|53.77216
MX-2013-ER1385518-41504|FUR-BO-3890|7|260.3664|208.29312
TU-2015-AD180134-42364|TEC-MA-5003|5|45.952|36.7616
US-2015-CS12400140-42102|OFF-BI-4347|5|1.776|1.4208
IR-2015-MC810060-42265|TEC-MA-6139|5|65.4|52.32
IN-2012-BW1111092-41051|TEC-AC-5873|2|44.088|35.2704
IN-2015-EB1370559-42294|TEC-CO-3594|3|76.34068|61.072544
IN-2015-MY173807-42158|TEC-PH-3791|4|53.838|43.0704
IN-2012-RR193157-41081|OFF-AP-4949|2|29.484|23.5872
IZ-2012-TT1122061-41079|OFF-BI-2902|2|13.72|10.976
CA-2015-CS12400140-42367|OFF-FA-6129|4|21.104|16.8832
CA-2014-CB12415140-41846|TEC-CO-4585|1|479.992|383.9936
ID-2013-KL1655559-41293|TEC-PH-5271|4|52.428|41.9424
MX-2013-KB1631531-41437|OFF-PA-4463|3|19.356|15.4848
US-2015-CS123555-42340|TEC-PH-3802|4|60.768|48.6144
US-2015-CB12415140-42325|OFF-PA-6308|1|48.94|39.152
US-2013-CB12415140-41583|OFF-SU-3000|4|8.5|6.8
CA-2014-CB12415140-41803|OFF-PA-4838|3|30.98|24.784
ID-2015-PO19180102-42067|TEC-CO-4592|6|378.39|302.712
ID-2015-CJ118757-42061|FUR-CH-5434|3|26.505|21.204
MX-2014-JJ1544582-41969|FUR-CH-5413|3|87.712|70.1696
MX-2015-SS2051536-42264|FUR-BO-5746|4|137.088|109.6704
RS-2015-DP3000108-42355|FUR-FU-3035|3|43.896|35.1168
ES-2014-HG1484545-41887|TEC-PH-3127|12|152.766|122.2128
TU-2013-LA6780134-41493|OFF-AP-3580|4|224.916|179.9328
ES-2015-RD19585120-42344|OFF-EN-5030|4|14.796|11.8368
ES-2013-JC1610548-41494|OFF-AR-3477|4|15.786|12.6288
IN-2015-OT1873027-42209|TEC-PH-5830|2|19.953|15.9624
US-2013-SS2041037-41424|FUR-TA-3353|5|319.77|255.816
ES-2012-CD1198048-41151|OFF-ST-6248|1|53.844|43.0752
ES-2012-ER13855120-41159|OFF-AP-4507|4|362.06|289.648
MX-2015-TH2155051-42087|OFF-ST-5700|3|116.391|93.1128
CA-2015-CB12415140-42343|OFF-ST-3058|3|30.784|24.6272
TU-2015-AT435134-42046|TEC-AC-5866|2|22.128|17.7024
CA-2014-CB12415140-41662|FUR-FU-3916|3|8.57|6.856
ES-2015-JD1589514-42227|FUR-BO-5942|12|89.616|71.6928
BU-2013-MH745519-41520|FUR-BO-3906|5|73.764|59.0112
ES-2013-MN1793548-41466|OFF-AR-3528|2|17.046|13.6368
MX-2012-JD1606031-41198|FUR-BO-3634|4|85.365|68.292
MX-2012-CM1238582-41255|TEC-CO-4581|7|78.14016|62.512128
CA-2014-CB12415140-41803|OFF-AP-3503|3|14.016|11.2128
ID-2014-ML177557-41775|TEC-AC-4152|4|7.866|6.2928
MX-2014-TB2128026-41798|TEC-MA-5503|7|94.266|75.4128
ET-2012-AJ96043-41081|OFF-AR-5931|3|13.725|10.98
US-2013-CB12415140-41583|OFF-BI-4885|4|8.02|6.416
CA-2014-CB12415140-41763|OFF-AR-5293|3|4.89|3.912
ES-2014-JE1571548-41958|OFF-AP-4509|6|37.96|30.368
US-2012-FA1423055-41053|FUR-CH-4684|2|35.432|28.3456
MX-2013-MF1825031-41535|TEC-PH-3128|8|139.5894|111.67152
IN-2013-CB1253592-41619|OFF-SU-3002|3|17.832|14.2656
IN-2014-RP192707-42001|OFF-BI-3188|7|8.361|6.6888
MX-2014-IL1510028-41824|OFF-ST-4294|5|17.361|13.8888
MX-2014-FW1439518-41936|FUR-FU-5736|4|15.543|12.4344
IN-2015-AC1061558-42067|TEC-MA-5004|3|115.72|92.576
RS-2012-DH3675108-41011|TEC-AC-5124|8|31.077|24.8616
CA-2015-CB12415140-42060|OFF-BI-2937|5|1.239|0.9912
ES-2015-MB1730548-42290|TEC-MA-5541|9|20.112|16.0896
CA-2014-CB12415140-41763|OFF-BI-4567|4|10.91|8.728
IN-2012-RE194057-41264|TEC-AC-4166|2|45.84|36.672
SA-2014-RF9345110-41826|OFF-SU-6179|4|23.745|18.996
CA-2014-CB12415140-41763|OFF-AP-2933|4|35.208|28.1664
ES-2015-SF20200139-42229|OFF-AR-6117|4|10.152|8.1216
CA-2015-CC12430140-42145|FUR-CH-4410|1|80.98|64.784
ES-2015-SC2080048-42118|OFF-AP-4749|3|24.534|19.6272
US-2014-JC1538536-41892|OFF-ST-5693|6|42.624|34.0992
MX-2014-TC2098039-41920|OFF-AR-5920|3|10.572|8.4576
IS-2014-RA928563-41916|TEC-AC-5206|5|54.3144|43.45152
MX-2015-PS1897051-42195|FUR-BO-3628|8|49.38|39.504
IT-2014-AZ10750124-41908|OFF-ST-4257|9|54.924|43.9392
IN-2012-LS1694527-41180|FUR-FU-3033|3|81.1614|64.92912
IN-2014-SH19975130-41975|FUR-CH-5453|9|28.188|22.5504
US-2014-AH1003036-41787|OFF-AP-4512|1|47.3025|37.842
IN-2015-KN164507-42332|OFF-ST-5709|3|37.008|29.6064
ES-2013-LC17140120-41276|OFF-PA-4467|2|17.1435|13.7148
CA-2015-CC12430140-42281|TEC-AC-5105|6|99.192|79.3536
IN-2015-SC2038027-42083|OFF-AR-6117|7|10.152|8.1216
CA-2014-CC12430140-41957|OFF-PA-6360|6|38.76|31.008
MX-2013-MW1822018-41523|TEC-PH-5251|3|22.024|17.6192
US-2013-RB1970555-41396|OFF-AP-4730|3|123.228|98.5824
MX-2013-AS1028582-41592|OFF-AP-4748|3|25.317|20.2536
IT-2012-AH1003045-41076|TEC-MA-4199|9|154.11|123.288
IN-2014-AR1082558-41941|OFF-AR-6108|7|21.06|16.848
RO-2014-GZ4470107-41649|TEC-CO-3607|7|56.96548|45.572384
IN-2013-CJ118757-41445|FUR-FU-6256|2|79.278|63.4224
ID-2014-CD122807-41646|FUR-CH-5808|2|127.6425|102.114
IN-2015-CS124007-42148|FUR-BO-5745|2|67.32|53.856
ES-2012-JS16030120-41019|TEC-PH-5845|3|49.332|39.4656
ID-2015-SG2089097-42085|TEC-PH-5825|1|22.347|17.8776
IT-2013-TB2125064-41595|FUR-CH-5455|2|154.359|123.4872
MX-2014-BD1177018-41730|FUR-FU-3029|5|16.824|13.4592
IN-2012-AT1043558-41268|OFF-BI-3255|3|19.32|15.456
LE-2013-PG882071-41452|FUR-CH-5443|4|187.872|150.2976
US-2015-AB1006098-42327|FUR-CH-5433|7|15.448|12.3584
MX-2013-KM1637582-41481|TEC-CO-5997|5|178.254|142.6032
AO-2012-BS18004-41191|TEC-AC-5873|5|44.088|35.2704
CA-2015-CC12430140-42145|TEC-MA-5489|3|343.2|274.56
AL-2015-JB59252-42073|OFF-AR-3544|1|15.44|12.352
CA-2013-CC12430140-41523|FUR-CH-4393|6|150.98|120.784
ES-2012-MW1823545-41129|FUR-CH-5407|3|31.92|25.536
ES-2014-BV11245120-41688|FUR-CH-5805|4|68.172|54.5376
ID-2015-CG125207-42341|OFF-AP-3585|1|22.455|17.964
MX-2014-MH1745582-41944|OFF-SU-4325|6|17.568|14.0544
MX-2014-SC2002051-41696|TEC-AC-4178|2|51.786|41.4288
MX-2012-DC1328518-41177|TEC-CO-4780|3|51.3084|41.04672
US-2015-TS2137055-42067|FUR-CH-4545|3|57.864|46.2912
IT-2013-MT1781562-41548|OFF-EN-5034|3|21.36|17.088
IN-2015-MM1792058-42299|FUR-BO-3885|3|42.273|33.8184
IN-2012-GD145907-40969|FUR-CH-4558|11|38.184|30.5472
IN-2015-LR1703592-42211|FUR-TA-3430|6|311.796|249.4368
ES-2015-RB1946548-42256|OFF-AR-3501|3|26.169|20.9352
MX-2015-ML1741031-42320|OFF-AR-3494|5|11.94|9.552
US-2015-BP1123055-42256|FUR-TA-5055|2|85.668|68.5344
ID-2015-JG15310130-42133|OFF-AR-6105|3|19.788|15.8304
ES-2015-MG1769591-42335|OFF-PA-3988|2|23.9454|19.15632
ID-2013-NM18445130-41504|TEC-CO-6010|2|94.34192|75.473536
ES-2015-SG20605120-42170|OFF-ST-6283|8|21.696|17.3568
MX-2012-JL1583539-41216|FUR-CH-5806|7|120.8223|96.65784
ID-2015-NR18550144-42131|OFF-AP-3580|5|224.916|179.9328
IN-2012-SC207707-41062|TEC-CO-5997|7|178.254|142.6032
IT-2012-HW1493564-41205|TEC-PH-3148|1|190.863|152.6904
ES-2014-JF1519064-41760|OFF-PA-4000|2|12.348|9.8784
ES-2013-MK1790545-41492|TEC-PH-3798|3|21.48|17.184
CA-2014-CC12430140-41656|TEC-AC-5105|1|99.192|79.3536
CA-2014-CC12430140-41656|FUR-FU-6240|2|107.53|86.024
MX-2013-GH1441082-41581|FUR-BO-3647|1|50.412|40.3296
MX-2015-DC1328582-42091|TEC-AC-5206|1|54.3144|43.45152
MX-2015-JL1513018-42159|FUR-CH-5367|10|17.412|13.9296
IS-2014-AS13563-41923|TEC-PH-3785|3|73.344|58.6752
CA-2015-CC12430140-42281|FUR-FU-5165|3|20.98|16.784
IN-2015-JW1522058-42165|OFF-BI-2882|3|6.324|5.0592
ID-2012-JD16015102-41216|FUR-CH-4629|5|18.96|15.168
CA-2015-CC12430140-42369|OFF-AP-4222|5|94.185|75.348
ID-2012-AF10870102-40997|TEC-MA-5514|5|49.212|39.3696
ES-2013-CM1211564-41489|FUR-BO-4866|2|49.572|39.6576
IR-2015-DE325560-42185|OFF-BI-4806|4|6.162|4.9296
NG-2012-JC534094-40953|OFF-PA-5854|5|16.335|13.068
MX-2015-DB1336018-42137|TEC-PH-3817|7|41.571|33.2568
MX-2012-SL2015582-41116|TEC-MA-5516|2|36.396|29.1168
CA-2015-CC12430140-42315|OFF-AR-5318|5|2.78|2.224
ES-2015-GH14410139-42190|FUR-CH-4524|3|21.6|17.28
BU-2012-HR477019-41114|TEC-CO-3680|8|69.07688|55.261504
IT-2015-JK1573091-42133|FUR-CH-4684|8|35.432|28.3456
IR-2012-MF766560-41214|FUR-FU-3951|2|20.784|16.6272
IN-2015-SH2039527-42234|TEC-CO-6002|5|105.4425|84.354
ES-2013-BE1133548-41627|FUR-BO-3894|5|78.4917|62.79336
IN-2012-DB1340559-41052|OFF-ST-6273|2|16.542|13.2336
CA-2015-CC12430140-42315|OFF-FA-6129|1|21.104|16.8832
NI-2013-JD579095-41510|TEC-MA-5500|2|35.166|28.1328
ES-2014-JH1582064-41993|OFF-AR-5931|2|13.725|10.98
ID-2012-KB1660092-41230|TEC-PH-3790|4|27.387|21.9096
ES-2015-NS1850562-42094|FUR-BO-3616|5|58.356|46.6848
KG-2013-RP927070-41402|OFF-SU-3002|8|17.832|14.2656
IN-2014-VT2170027-41877|FUR-FU-6241|1|35.112|28.0896
MX-2012-BD1150093-41041|OFF-ST-6273|2|16.542|13.2336
US-2013-KC1667555-41275|FUR-TA-3759|3|89.124|71.2992
ES-2015-CC1247545-42178|FUR-CH-5805|4|68.172|54.5376
GH-2015-DV346549-42343|OFF-AR-6105|4|19.788|15.8304
IN-2015-GM1469527-42163|OFF-EN-3103|2|19.695|15.756
ES-2014-MK1816045-41656|OFF-BI-4818|7|27.616|22.0928
ES-2013-TS21205120-41390|OFF-AP-3876|4|21.156|16.9248
CM-2012-LO717022-41273|FUR-BO-3629|2|50.604|40.4832
IT-2015-MC1810064-42136|TEC-PH-5270|2|112.7355|90.1884
MX-2014-RB1964551-41961|FUR-FU-5729|2|42.768|34.2144
ES-2015-AH10210120-42267|FUR-BO-5960|3|118.26|94.608
ES-2013-HZ1495045-41612|FUR-BO-3887|5|57.12|45.696
AU-2015-PF91208-42181|TEC-MA-5539|2|9.486|7.5888
ES-2012-TB21520120-41035|TEC-PH-5844|4|49.812|39.8496
MX-2015-SH1997582-42225|TEC-AC-4156|3|24.381|19.5048
IN-2012-AF108707-41153|FUR-FU-6243|5|29.8716|23.89728
IN-2015-PS1876058-42340|OFF-SU-6179|2|23.745|18.996
CA-2014-CC12430140-41954|OFF-PA-6555|1|5.184|4.1472
ES-2015-AG1067545-42263|TEC-MA-6136|8|109.08|87.264
MO-2015-DK289586-42223|OFF-EN-4444|2|12.285|9.828
ID-2015-LS1720059-42354|FUR-CH-4546|6|88.254|70.6032
US-2014-CC12430140-41902|OFF-BI-3729|6|1.494|1.1952
ID-2015-VB2174559-42230|FUR-FU-6269|6|31.14|24.912
MX-2013-JL1550518-41346|FUR-FU-4066|5|82.6944|66.15552
US-2014-CC12430140-41900|OFF-LA-3200|3|3.08|2.464
ID-2012-MK18160118-41213|OFF-EN-4903|2|4.428|3.5424
MX-2014-DP1316593-41656|OFF-SU-2996|3|24.66|19.728
ES-2015-BE11410120-42225|TEC-PH-5826|3|21.987|17.5896
IT-2015-HR1483048-42318|OFF-AP-4951|5|39.84|31.872
ES-2015-AH10210139-42133|FUR-BO-5954|3|44.595|35.676
IT-2013-PN1877545-41612|OFF-AP-4721|4|39.168|31.3344
MX-2015-MS1736551-42333|FUR-BO-4849|9|331.416|265.1328
IN-2012-AH1019558-41263|OFF-AR-3553|4|14.661|11.7288
IT-2014-BF1108034-41790|TEC-AC-3386|8|56.92|45.536
IN-2014-KN1645027-41730|TEC-CO-3600|3|73.47|58.776
BN-2012-RW963015-41216|TEC-CO-4767|4|97.332|77.8656
US-2014-BH1171082-41794|FUR-FU-5729|3|42.768|34.2144
ES-2013-TB21400139-41518|OFF-AR-6106|1|14.922|11.9376
MX-2012-JK1612082-40995|TEC-PH-3800|2|139.212|111.3696
IN-2014-VP2176066-41892|OFF-BI-6382|7|19.368|15.4944
US-2015-LO1717036-42211|TEC-PH-3143|2|41.85|33.48
ES-2013-EB1411048-41504|FUR-CH-4522|2|37.245|29.796
RS-2013-MC7590108-41341|FUR-CH-5448|3|102.8643|82.29144
US-2015-AB1025536-42364|TEC-AC-5225|6|132.112|105.6896
ES-2013-BC11125120-41566|OFF-ST-6281|3|21.684|17.3472
IN-2015-BT1148558-42129|TEC-AC-5887|6|11.07|8.856
ES-2014-DH1367545-41958|TEC-PH-3800|3|139.212|111.3696
IN-2012-EH140057-41181|TEC-PH-3816|3|83.862|67.0896
RS-2013-MC7275108-41440|OFF-ST-5700|2|116.391|93.1128
SF-2012-RP9390117-41038|OFF-ST-6275|3|16.119|12.8952
PL-2014-CS2250103-41870|OFF-AP-4500|3|252.585|202.068
MX-2015-NP1868593-42257|TEC-AC-5867|5|32.676|26.1408
CA-2014-CC12430140-41656|TEC-AC-5094|8|29.99|23.992
ES-2014-SV2036545-41798|FUR-FU-4040|2|20.064|16.0512
ES-2014-TB21280139-41816|FUR-FU-5720|1|35.3925|28.314
CA-2015-CC12430140-42281|OFF-AR-5652|6|1.768|1.4144
MX-2013-EH1394582-41453|OFF-ST-4284|2|17.361|13.8888
CA-2014-CC12430140-41954|OFF-BI-2937|4|1.239|0.9912
US-2014-CC12430140-41902|OFF-SU-4977|1|2.08|1.664
SA-2015-TM11490110-42314|TEC-PH-3818|12|41.544|33.2352
MX-2015-TS2116051-42361|FUR-CH-5440|3|27.228|21.7824
MX-2014-TC2153536-41858|OFF-ST-6057|3|32.62|26.096
CA-2015-CC12430140-42145|FUR-FU-4333|3|5.584|4.4672
MX-2015-NC1841531-42160|FUR-BO-3903|4|97|77.6
IT-2015-KB1631564-42301|TEC-PH-5260|3|21.915|17.532
CA-2014-CM12445140-41909|OFF-PA-4460|2|4.784|3.8272
CA-2014-CM12445140-41933|FUR-CH-5428|7|80.98|64.784
US-2014-HP148155-41906|OFF-AP-4950|3|29.655|23.724
MX-2014-DS1303018-41923|TEC-PH-5832|1|58.698|46.9584
IN-2013-CC121457-41531|TEC-AC-4178|2|51.786|41.4288
ES-2015-EN1378045-42225|TEC-PH-3818|8|41.544|33.2352
CA-2014-CM12445140-41909|OFF-ST-3059|5|13.72|10.976
IN-2015-PS1897058-42117|OFF-ST-5688|1|7.2|5.76
IN-2014-SG2008058-41997|FUR-BO-4859|8|51.102|40.8816
CA-2014-CM12445140-41933|OFF-PA-3508|9|9.11|7.288
MX-2014-PO1886582-41695|OFF-ST-5701|4|116.655|93.324
CA-2014-CM12445140-41909|OFF-AR-5916|3|5.664|4.5312
MX-2015-MM1828036-42320|OFF-PA-3990|3|12.276|9.8208
CA-2014-CM12445140-41933|OFF-FA-6129|5|21.104|16.8832
IN-2015-CR125807-42237|OFF-AR-3447|2|21.48|17.184
ES-2013-PN1877548-41332|TEC-MA-5493|7|15.723|12.5784
SI-2015-SM10005115-42252|OFF-LA-3300|3|4.536|3.6288
ES-2014-JC1538548-41998|OFF-BI-2899|5|41.9565|33.5652
IT-2014-SB2018562-41655|TEC-PH-5353|5|40.95|32.76
US-2014-IM1507055-41952|TEC-CO-3709|4|150.744|120.5952
ES-2013-DW1358548-41637|OFF-ST-6284|5|14.208|11.3664
UP-2012-RB9435137-41030|FUR-BO-4846|6|90.5877|72.47016
MX-2015-LC1693018-42316|TEC-PH-3817|12|41.571|33.2568
ES-2012-ND184608-41179|FUR-CH-5756|2|18.693|14.9544
IN-2013-SH1997527-41565|OFF-PA-3987|6|24.848|19.8784
ES-2013-SG20890139-41571|OFF-AP-4969|2|25.596|20.4768
IT-2012-AG1090064-41184|FUR-BO-3907|6|78.6825|62.946
IN-2015-DH1307592-42294|OFF-FA-5476|2|4.356|3.4848
ES-2012-AB1001564-40988|OFF-SU-4117|3|13.956|11.1648
HU-2015-EH412557-42300|TEC-AC-5865|3|23.787|19.0296
ID-2014-GM1444092-41996|FUR-FU-6268|6|36.288|29.0304
US-2014-TZ2158018-41737|TEC-PH-5354|2|477.1125|381.69
MX-2015-BD117255-42179|OFF-AP-4958|2|82.952|66.3616
MX-2013-ES1408018-41619|FUR-CH-5456|10|69.576|55.6608
NI-2015-LH690095-42063|FUR-BO-5771|3|89.676|71.7408
MX-2015-AB1016531-42309|OFF-AP-4971|2|69.2718|55.41744
ID-2014-JF155657-41899|TEC-PH-3133|4|29.82|23.856
IN-2015-NP1870059-42340|TEC-AC-5133|3|18.612|14.8896
US-2014-SM2095054-41880|FUR-CH-5406|2|22.592|18.0736
US-2013-SR2042536-41571|TEC-CO-4784|3|50.12436|40.099488
ID-2014-BN1147059-41880|TEC-AC-4187|4|103.932|83.1456
SF-2014-JD6060117-41648|OFF-ST-4057|5|70.6035|56.4828
US-2012-EB1417018-41110|FUR-BO-4864|3|36.612|29.2896
ES-2014-BF11170139-41873|TEC-CO-3697|6|58.6638|46.93104
IN-2012-MA175607-41168|FUR-BO-3648|5|65.584|52.4672
ES-2015-LS1724545-42032|OFF-ST-4258|4|41.337|33.0696
ID-2013-RS19765102-41283|FUR-CH-5452|3|36.684|29.3472
TZ-2014-SC10050129-42000|OFF-ST-6261|2|122.49|97.992
MX-2015-RH1960093-42136|FUR-CH-5805|8|68.172|54.5376
CA-2012-CM12445140-41068|OFF-AR-3960|3|9.24|7.392
IN-2012-TR2132527-41188|OFF-ST-4269|1|61.92|49.536
ES-2015-VM2183545-42225|OFF-FA-6200|2|9.99|7.992
IZ-2015-JR567061-42241|FUR-CH-5407|3|31.92|25.536
ES-2015-TT2146014-42201|FUR-BO-5960|2|118.26|94.608
US-2014-NW1840036-41859|FUR-CH-5436|2|23.076|18.4608
ID-2014-BV1124599-41943|FUR-CH-5371|2|21.564|17.2512
IN-2014-RA1991566-41655|FUR-CH-5435|1|22.176|17.7408
CA-2012-CM12445140-41068|OFF-FA-6129|5|21.104|16.8832
CA-2014-CM12445140-41909|OFF-LA-3214|1|2.61|2.088
IN-2015-CH12070102-42136|TEC-PH-5843|1|50.436|40.3488
IN-2012-RS19765113-41244|OFF-PA-4177|3|26.919|21.5352
US-2013-CC1255036-41366|TEC-AC-4166|7|45.84|36.672
ID-2015-JP1552059-42223|TEC-MA-5510|4|228.327|182.6616
IN-2012-JS1588058-41058|TEC-CO-4779|2|63.45|50.76
IN-2014-MP179657-41783|FUR-CH-5395|3|103.2|82.56
ES-2015-MS1798045-42154|TEC-AC-5206|4|54.3144|43.45152
